id,activityId,startTime,endTime,duration,note,polarity
28430930,821889,2020-12-01T22:42:54.194,2020-12-01T22:47:10.288,0 days 00:04:16.094000,<{{|t|274493|}}>  <{{|t|255981|}}>  AWV report,0.0
28432969,821889,2020-12-01T23:41:29.991,2020-12-02T00:00:10.505,0 days 00:18:40.514000,<{{|t|274493|}}>  <{{|t|255981|}}>  Sending AWV report to Mark,0.0
28477834,821889,2020-12-02T14:44:33.111,2020-12-02T15:31:49.195,0 days 00:47:16.084000,<{{|t|274493|}}>  <{{|t|255981|}}>  nightly refresh errors,0.0
28497958,821889,2020-12-02T18:28:08.560,2020-12-02T18:59:47.613,0 days 00:31:39.053000,<{{|t|255982|}}>   <{{|t|255981|}}>  Vicura table Data Factory work,0.0
28566824,821889,2020-12-03T16:04:52.389,2020-12-03T17:59:24.434,0 days 01:54:32.045000,<{{|t|255982|}}>  <{{|t|255981|}}>  Trends report metric writing,0.0
28583138,821889,2020-12-03T19:37:03.827,2020-12-03T22:02:23.925,0 days 02:25:20.098000,<{{|t|274493|}}>   <{{|t|255981|}}>  AWV Report,0.0
28595978,821889,2020-12-04T00:25:42.026,2020-12-04T01:25:26.368,0 days 00:59:44.342000,<{{|t|255982|}}>  <{{|t|255981|}}>  Working on trends report metrics,0.0
28731840,821889,2020-12-04T14:00:00.000,2020-12-04T15:00:00.000,0 days 01:00:00,<{{|t|255982|}}>  <{{|t|255981|}}>  deploying daily flash,0.0
28693691,821889,2020-12-07T03:54:58.127,2020-12-07T04:24:00.000,0 days 00:29:01.873000,<{{|t|274493|}}>  <{{|t|255981|}}>  deploying providers report,0.0
28758212,821889,2020-12-07T18:00:53.467,2020-12-07T19:06:04.006,0 days 01:05:10.539000,<{{|t|255982|}}>  <{{|t|255981|}}>  documentation,0.0
28761615,821889,2020-12-07T19:57:36.413,2020-12-07T21:07:57.575,0 days 01:10:21.162000,<{{|t|255982|}}>  <{{|t|255981|}}>  documentation,0.0
28770588,821889,2020-12-07T22:37:05.260,2020-12-07T23:35:15.174,0 days 00:58:09.914000,<{{|t|255982|}}>  <{{|t|255981|}}>  documentation,0.0
28775806,821889,2020-12-08T02:18:17.103,2020-12-08T02:50:51.427,0 days 00:32:34.324000,<{{|t|255982|}}>  <{{|t|255981|}}>,0.0
28776218,821889,2020-12-08T02:51:00.564,2020-12-08T04:32:12.478,0 days 01:41:11.914000,<{{|t|274493|}}>  <{{|t|255981|}}>  nightly process work,0.0
28811610,821889,2020-12-08T14:20:52.602,2020-12-08T14:51:10.250,0 days 00:30:17.648000,<{{|t|274493|}}>  <{{|t|255981|}}>  staff AWV dashboard setup,0.0
28814414,821889,2020-12-08T14:51:11.537,2020-12-08T15:27:14.564,0 days 00:36:03.027000,<{{|t|255982|}}>  <{{|t|255981|}}>  Urology data ELT,0.0
28818861,821889,2020-12-08T15:35:15.068,2020-12-08T16:02:54.446,0 days 00:27:39.378000,<{{|t|255982|}}>  <{{|t|255981|}}>  Urology data ELT,0.0
28828973,821889,2020-12-08T17:29:36.204,2020-12-08T18:02:59.122,0 days 00:33:22.918000,<{{|t|274493|}}>  <{{|t|255981|}}>  nightly refresh error,0.0
28831764,821889,2020-12-08T18:02:59.745,2020-12-08T18:37:06.516,0 days 00:34:06.771000,<{{|t|255982|}}>  <{{|t|255981|}}>  urology data load and PET CT load,0.0
28836384,821889,2020-12-08T19:10:14.505,2020-12-08T20:55:37.832,0 days 01:45:23.327000,<{{|t|255982|}}>  <{{|t|255981|}}>  PET/CT data ingestion,0.0
28850902,821889,2020-12-09T00:28:28.606,2020-12-09T01:06:54.739,0 days 00:38:26.133000,<{{|t|274493|}}>  <{{|t|255981|}}>  nightly refresh updating,0.0
28853222,821889,2020-12-09T03:10:59.116,2020-12-09T03:50:20.310,0 days 00:39:21.194000,<{{|t|274493|}}>  <{{|t|255981|}}>  nightly refresh updating,0.0
28898913,821889,2020-12-09T15:40:40.820,2020-12-09T17:45:28.676,0 days 02:04:47.856000,<{{|t|255982|}}>  <{{|t|255981|}}>  PET/CT data ingestion,0.0
28911780,821889,2020-12-09T18:12:46.499,2020-12-09T19:16:52.372,0 days 01:04:05.873000,<{{|t|255981|}}>  <{{|t|255982|}}>  tying facilities to adaptive,0.0
28916526,821889,2020-12-09T19:16:52.372,2020-12-09T20:00:00.000,0 days 00:43:07.628000,<{{|t|274493|}}>  <{{|t|255981|}}> AWV report deployment,0.0
28920630,821889,2020-12-09T20:31:16.732,2020-12-09T20:59:54.950,0 days 00:28:38.218000,<{{|t|255982|}}>  <{{|t|255981|}}>  Sightline data factory work,0.0
28926198,821889,2020-12-09T22:17:57.411,2020-12-09T22:29:00.568,0 days 00:11:03.157000,<{{|t|255982|}}>  <{{|t|255981|}}>  Ad hoc request,0.0
28930778,821889,2020-12-10T01:03:02.308,2020-12-10T01:31:39.913,0 days 00:28:37.605000,<{{|t|274493|}}>  <{{|t|255981|}}>  Deploying staff app,0.0
28996134,821889,2020-12-10T19:43:50.305,2020-12-10T20:30:59.045,0 days 00:47:08.740000,<{{|t|274493|}}>  <{{|t|255981|}}>  User access configuration,0.0
29002970,821889,2020-12-10T21:49:07.704,2020-12-10T23:00:21.371,0 days 01:11:13.667000,<{{|t|255982|}}>  <{{|t|255981|}}>  Logic app work and mapping facilities to Adaptive,0.0
29006059,821889,2020-12-10T23:00:21.371,2020-12-10T23:30:21.371,0 days 00:30:00,<{{|t|274493|}}>  <{{|t|255981|}}>  mapping AWV queries together,0.0
29009349,821889,2020-12-11T01:32:42.260,2020-12-11T03:01:11.489,0 days 01:28:29.229000,<{{|t|274493|}}><{{|t|255981|}}>  Appointments not tying to providers,0.0
29060371,821889,2020-12-11T18:27:52.667,2020-12-11T19:00:57.378,0 days 00:33:04.711000,<{{|t|274493|}}>  <{{|t|255981|}}>  nightly refresh,0.0
29140899,821889,2020-12-11T20:20:08.514,2020-12-11T22:00:00.000,0 days 01:39:51.486000,<{{|t|274493|}}>  <{{|t|255981|}}>  Bringing in new colunns for the AWV report,0.13636363636363635
29156649,821889,2020-12-14T16:30:00.000,2020-12-14T17:00:00.000,0 days 00:30:00,<{{|t|274493|}}>  <{{|t|255981|}}>  Working on mappings required for providers,0.0
29159560,821889,2020-12-14T17:00:00.000,2020-12-14T17:30:00.000,0 days 00:30:00,<{{|t|274493|}}>  <{{|t|255981|}}>  trying to connect to back end Greenway,0.0
29159585,821889,2020-12-14T17:57:23.791,2020-12-14T18:07:33.536,0 days 00:10:09.745000,<{{|t|255982|}}>  <{{|t|255981|}}>  pulling Vicura lists,0.0
29161953,821889,2020-12-14T18:28:30.705,2020-12-14T18:37:51.858,0 days 00:09:21.153000,<{{|t|255982|}}>  <{{|t|255981|}}>  mosaiq data source mappings,0.0
29162659,821889,2020-12-14T18:37:52.644,2020-12-14T19:00:44.883,0 days 00:22:52.239000,<{{|t|274493|}}>  <{{|t|255981|}}>,0.0
29167563,821889,2020-12-14T19:46:51.442,2020-12-14T22:00:00.000,0 days 02:13:08.558000,<{{|t|255982|}}>  <{{|t|255981|}}>,0.0
29182096,821889,2020-12-15T01:13:44.362,2020-12-15T02:14:58.654,0 days 01:01:14.292000,<{{|t|255982|}}>  <{{|t|255981|}}>  pulling Reflect data,0.0
29239109,821889,2020-12-15T17:48:09.572,2020-12-15T19:47:56.594,0 days 01:59:47.022000,<{{|t|274493|}}>  <{{|t|255981|}}>  updating pipeline and loading provider general ledger IDs,0.05000000000000002
29251497,821889,2020-12-15T21:00:01.311,2020-12-15T21:16:12.965,0 days 00:16:11.654000,<{{|t|255982|}}>  <{{|t|255981|}}>,0.0
29252389,821889,2020-12-15T21:16:13.834,2020-12-15T23:13:58.438,0 days 01:57:44.604000,<{{|t|274493|}}>  <{{|t|255981|}}>  working on AWV changes and AD group changes,0.0
29302347,821889,2020-12-16T15:15:00.000,2020-12-16T16:00:55.732,0 days 00:45:55.732000,<{{|t|255982|}}>  <{{|t|255981|}}>  working on Vicura data load,0.0
29312104,821889,2020-12-16T16:00:55.732,2020-12-16T17:00:00.000,0 days 00:59:04.268000,<{{|t|274493|}}>  <{{|t|255981|}}>  checking on nightly error and setting up ticket process,0.0
29318207,821889,2020-12-16T17:00:00.000,2020-12-16T18:30:00.000,0 days 01:30:00,<{{|t|255982|}}>  <{{|t|255981|}}>  Setting up sightline and vicura connections,0.0
29320902,821889,2020-12-16T19:16:03.167,2020-12-16T19:30:43.351,0 days 00:14:40.184000,<{{|t|255982|}}>  <{{|t|255981|}}>  Setting up sightline data factory connections,0.0
29322613,821889,2020-12-16T19:45:13.948,2020-12-16T20:30:59.966,0 days 00:45:46.018000,<{{|t|255982|}}>  <{{|t|255981|}}>  Sightline ETL,0.0
29334578,821889,2020-12-17T00:48:06.194,2020-12-17T00:59:07.616,0 days 00:11:01.422000,<{{|t|255982|}}> <{{|t|255981|}}>  Finishing data factory work,0.0
29335851,821889,2020-12-17T01:07:39.019,2020-12-17T02:48:36.545,0 days 01:40:57.526000,<{{|t|255982|}}>  <{{|t|255981|}}>  Vicura data modeling,0.0
29336527,821889,2020-12-17T02:58:55.227,2020-12-17T03:02:46.901,0 days 00:03:51.674000,<{{|t|255982|}}>  <{{|t|255981|}}>  ETL,0.0
29383563,821889,2020-12-17T16:48:32.832,2020-12-17T19:23:40.125,0 days 02:35:07.293000,<{{|t|255982|}}>  <{{|t|255981|}}>  data modeling for Sightline and Mosaiq,0.0
29395281,821889,2020-12-17T19:52:38.188,2020-12-17T20:34:31.075,0 days 00:41:52.887000,<{{|t|255982|}}>  <{{|t|255981|}}>  documentation,0.0
29403352,821889,2020-12-17T22:50:57.114,2020-12-17T23:31:58.986,0 days 00:41:01.872000,<{{|t|274493|}}>  <{{|t|255981|}}>  payroll bug and AWV report coding,0.0
29534808,821889,2020-12-18T16:00:00.000,2020-12-18T18:00:00.000,0 days 02:00:00,<{{|t|255982|}}>  <{{|t|255981|}}>  documentation,0.0
29518442,821889,2020-12-21T14:20:42.828,2020-12-21T17:22:02.064,0 days 03:01:19.236000,<{{|t|255982|}}>  <{{|t|255981|}}>  Validation administration,0.0
29541533,821889,2020-12-21T20:31:24.119,2020-12-21T21:00:08.828,0 days 00:28:44.709000,<{{|t|255982|}}>  <{{|t|255981|}}>  deployment of Power BI resources,0.0
29548448,821889,2020-12-21T23:19:10.688,2020-12-21T23:35:01.198,0 days 00:15:50.510000,<{{|t|274493|}}>  <{{|t|255981|}}>  pulling data for Mark,0.0
29629334,821889,2020-12-23T17:12:08.975,2020-12-23T19:45:30.411,0 days 02:33:21.436000,<{{|t|255982|}}>  <{{|t|255981|}}>  writing adaptive working days code,0.0
29643390,821889,2020-12-24T01:00:00.000,2020-12-24T04:00:00.000,0 days 03:00:00,<{{|t|255982|}}>  <{{|t|255981|}}>  migrating code to new repo and setting up CI/CD pipeline,0.13636363636363635
29651142,821889,2020-12-24T14:21:59.604,2020-12-24T15:21:16.206,0 days 00:59:16.602000,<{{|t|255982|}}>  <{{|t|255981|}}>  Setting up Analysis Services CI/CD,0.0
29652651,821889,2020-12-24T18:00:00.000,2020-12-24T19:00:00.000,0 days 01:00:00,<{{|t|255982|}}>  <{{|t|255981|}}>  setting up CI/CD and placing ADF into source control,0.0
29655828,821889,2020-12-24T20:00:00.000,2020-12-24T21:00:00.000,0 days 01:00:00,<{{|t|255982|}}>  <{{|t|255981|}}>  CI/CD setup,0.0
29656626,821889,2020-12-24T22:00:00.000,2020-12-24T23:00:00.000,0 days 01:00:00,<{{|t|255982|}}>  <{{|t|255981|}}>  documentation,0.0
29747101,821889,2020-12-29T20:39:53.404,2020-12-29T20:52:51.155,0 days 00:12:57.751000,<{{|t|255982|}}>  <{{|t|255981|}}>  setting up last refresh metric,0.0
29748252,821889,2020-12-29T21:10:41.681,2020-12-29T21:47:36.285,0 days 00:36:54.604000,<{{|t|255982|}}>  <{{|t|255981|}}>  report deployment,0.0
29753079,821889,2020-12-30T00:29:15.826,2020-12-30T02:10:38.730,0 days 01:41:22.904000,<{{|t|255982|}}>  <{{|t|255981|}}>  User access report and setting up Sharepoint connection,0.0
29753721,821889,2020-12-30T03:00:32.279,2020-12-30T04:53:57.655,0 days 01:53:25.376000,<{{|t|255982|}}>  <{{|t|255981|}}>  setting up ROSB page,0.0
29930508,821889,2021-01-05T05:00:00.000,2021-01-05T05:30:00.000,0 days 00:30:00,<{{|t|255982|}}> <{{|t|255981|}}>  implementing changes,0.0
29971848,821889,2021-01-05T15:20:06.103,2021-01-05T16:02:39.166,0 days 00:42:33.063000,<{{|t|255982|}}>  <{{|t|255981|}}>  implementing report fixes,0.0
29998306,821889,2021-01-05T20:06:30.615,2021-01-05T20:42:00.431,0 days 00:35:29.816000,<{{|t|255982|}}>  <{{|t|255981|}}>  development,0.0
30013842,821889,2021-01-06T02:12:45.941,2021-01-06T03:02:37.111,0 days 00:49:51.170000,<{{|t|255982|}}>  <{{|t|255981|}}>  working on daily flash fixes,0.0
30040680,821889,2021-01-06T13:31:45.561,2021-01-06T20:00:00.000,0 days 06:28:14.439000,<{{|t|255982|}}>  <{{|t|255981|}}>  Implementing changes to daily flash,0.0
30077472,821889,2021-01-06T21:12:54.473,2021-01-06T22:20:10.117,0 days 01:07:15.644000,<{{|t|274493|}}>  <{{|t|255981|}}> working on AWV report deployment and duplicate patients,0.0
30086145,821889,2021-01-06T23:12:34.927,2021-01-07T02:00:29.802,0 days 02:47:54.875000,<{{|t|255982|}}>   <{{|t|255981|}}>  finalizing changes to model and daily flash,0.0
30088045,821889,2021-01-07T04:53:49.580,2021-01-07T05:39:03.257,0 days 00:45:13.677000,<{{|t|274493|}}>  <{{|t|255981|}}>  Fixing view for fct status today,0.0
30134714,821889,2021-01-07T15:53:52.870,2021-01-07T16:20:28.980,0 days 00:26:36.110000,<{{|t|274493|}}>  <{{|t|255981|}}>  working on fctStatus duplicate issue,0.0
30143573,821889,2021-01-07T17:23:27.181,2021-01-07T18:27:28.408,0 days 01:04:01.227000,<{{|t|274493|}}>  <{{|t|255981|}}>  Reviewing comwell code,0.0
30148755,821889,2021-01-07T18:27:29.475,2021-01-07T19:00:24.939,0 days 00:32:55.464000,<{{|t|274493|}}>  <{{|t|255981|}}>  bringing Process gap columns into model,0.0
30157769,821889,2021-01-07T20:48:26.391,2021-01-07T21:29:44.327,0 days 00:41:17.936000,<{{|t|1338869|}}>  <{{|t|255981|}}>  deploying model changes for Matt,0.0
30160210,821889,2021-01-07T21:29:46.082,2021-01-07T21:40:30.855,0 days 00:10:44.773000,<{{|t|274493|}}>   <{{|t|255981|}}>  responding to Mark's feedback on report,0.0
30161456,821889,2021-01-07T21:53:52.791,2021-01-07T22:54:47.270,0 days 01:00:54.479000,<{{|t|274493|}}>  <{{|t|255981|}}>  AWV report changes,0.0
30206693,821889,2021-01-08T14:42:52.797,2021-01-08T15:22:18.266,0 days 00:39:25.469000,<{{|t|274493|}}>  <{{|t|255981|}}>  finalizing user access instructions,0.0
30222117,821889,2021-01-08T17:28:04.005,2021-01-08T17:58:19.336,0 days 00:30:15.331000,<{{|t|274493|}}>  <{{|t|255981|}}>  Working on AWV/Comwell report changes,0.0
30225004,821889,2021-01-08T18:08:43.190,2021-01-08T18:31:46.768,0 days 00:23:03.578000,<{{|t|274493|}}>  <{{|t|255981|}}>  finalizing report changes.,0.0
30226451,821889,2021-01-08T18:31:47.341,2021-01-08T19:42:06.219,0 days 01:10:18.878000,<{{|t|255982|}}>  <{{|t|255981|}}>  creating exceptions report,0.0
30230883,821889,2021-01-08T19:42:08.124,2021-01-08T20:01:42.450,0 days 00:19:34.326000,<{{|t|274493|}}>   <{{|t|255981|}}>  deploying final reports,0.0
30231913,821889,2021-01-08T20:01:43.706,2021-01-08T21:05:52.599,0 days 01:04:08.893000,<{{|t|255982|}}>  <{{|t|255981|}}>  Exceptions gathering,0.0
30236987,821889,2021-01-08T21:50:46.506,2021-01-09T00:23:06.314,0 days 02:32:19.808000,<{{|t|255982|}}>  <{{|t|255981|}}>  Working on DevOps report and exceptions report,0.0
30325421,821889,2021-01-11T14:48:10.723,2021-01-11T15:30:47.329,0 days 00:42:36.606000,<{{|t|255982|}}>  <{{|t|255981|}}>  DevOps report connection,0.0
30336361,821889,2021-01-11T16:10:46.047,2021-01-11T16:30:04.577,0 days 00:19:18.530000,<{{|t|274493|}}>  <{{|t|255981|}}>  Active directory user troubleshooting,-0.13333333333333333
30342623,821889,2021-01-11T17:06:38.349,2021-01-11T18:05:24.550,0 days 00:58:46.201000,<{{|t|274493|}}>  <{{|t|255981|}}>  implementing temporary AD user list,0.0
30433871,821889,2021-01-12T15:50:49.734,2021-01-12T16:08:19.808,0 days 00:17:30.074000,<{{|t|255981|}}>   <{{|t|274493|}}>  User access troubleshooting,0.0
30436188,821889,2021-01-12T16:08:21.017,2021-01-12T18:35:59.917,0 days 02:27:38.900000,<{{|t|255982|}}>  <{{|t|255981|}}>  SharePoint API integration,0.0
30454667,821889,2021-01-12T19:22:09.776,2021-01-12T19:50:33.618,0 days 00:28:23.842000,<{{|t|255982|}}>   <{{|t|255981|}}>,0.0
30470598,821889,2021-01-13T00:04:11.028,2021-01-13T00:46:57.820,0 days 00:42:46.792000,<{{|t|255982|}}>  <{{|t|255981|}}>  Setting up pipelines,0.0
30531909,821889,2021-01-13T15:58:01.937,2021-01-13T16:39:51.905,0 days 00:41:49.968000,<{{|t|255982|}}>  <{{|t|255981|}}>  nightly refresh error chasing and pipeline kick off,0.0
30537842,821889,2021-01-13T16:48:33.925,2021-01-13T18:00:27.562,0 days 01:11:53.637000,<{{|t|255982|}}> <{{|t|256026|}}>  SharePoint integrations,0.0
30555564,821889,2021-01-13T20:15:12.125,2021-01-13T21:12:54.738,0 days 00:57:42.613000,<{{|t|255982|}}>  <{{|t|256026|}}>  working on sharePoint integration,0.0
30570343,821889,2021-01-14T01:36:27.123,2021-01-14T04:28:00.408,0 days 02:51:33.285000,<{{|t|1319661|}}>  <{{|t|1404206|}}>,0.0
30632169,821889,2021-01-14T16:51:50.226,2021-01-14T18:00:12.789,0 days 01:08:22.563000,<{{|t|255982|}}>  <{{|t|255981|}}>  data factory configuration,0.0
30642301,821889,2021-01-14T18:42:37.246,2021-01-14T20:01:54.104,0 days 01:19:16.858000,<{{|t|255982|}}>  <{{|t|255981|}}>  daily flash changes,0.0
30648498,821889,2021-01-14T20:01:54.104,2021-01-14T20:29:51.974,0 days 00:27:57.870000,<{{|t|255982|}}>  <{{|t|255981|}}>  report fixes for daily flash,0.0
30709071,821889,2021-01-15T14:58:22.488,2021-01-15T18:58:27.321,0 days 04:00:04.833000,<{{|t|255982|}}>  <{{|t|255981|}}>  daily flash backend fixes,0.0
30730853,821889,2021-01-15T19:10:19.115,2021-01-15T20:33:59.394,0 days 01:23:40.279000,<{{|t|255982|}}>  <{{|t|255981|}}>,0.0
30742746,821889,2021-01-15T21:30:59.550,2021-01-15T22:45:00.000,0 days 01:14:00.450000,<{{|t|255982|}}>  <{{|t|255981|}}>  Working on daily flash changes,0.0
30844655,821889,2021-01-18T16:52:56.087,2021-01-18T19:00:24.712,0 days 02:07:28.625000,<{{|t|255982|}}>  <{{|t|255981|}}>  daily flash fixes,0.0
30856514,821889,2021-01-18T19:31:27.804,2021-01-18T21:01:23.691,0 days 01:29:55.887000,<{{|t|255982|}}>  <{{|t|255981|}}>  Daily flash work,0.0
30865233,821889,2021-01-18T22:33:49.138,2021-01-18T23:35:20.477,0 days 01:01:31.339000,<{{|t|255982|}}>  <{{|t|255981|}}>  daily flash development,0.0
30921688,821889,2021-01-19T15:30:00.000,2021-01-19T18:00:00.000,0 days 02:30:00,<{{|t|255982|}}>  <{{|t|255981|}}>  daily flash report changes,0.0
30969886,821889,2021-01-19T19:30:00.000,2021-01-19T20:00:00.000,0 days 00:30:00,<{{|t|255982|}}>  <{{|t|255981|}}>  daily flash changes,0.0
30969987,821889,2021-01-19T20:30:00.000,2021-01-19T21:30:00.000,0 days 01:00:00,<{{|t|255982|}}>  <{{|t|255981|}}>  daily flash changes,0.0
30969909,821889,2021-01-19T22:30:00.000,2021-01-19T23:30:00.000,0 days 01:00:00,<{{|t|255982|}}>  <{{|t|255981|}}>  daily flash changes,0.0
30970618,821889,2021-01-20T01:23:23.269,2021-01-20T03:08:00.330,0 days 01:44:37.061000,<{{|t|255982|}}>  <{{|t|255981|}}>  Daily flash changes,0.0
31041684,821889,2021-01-20T18:04:21.644,2021-01-20T22:54:14.794,0 days 04:49:53.150000,<{{|t|256027|}}>  <{{|t|255981|}}>  Architecture,0.0
31108883,821889,2021-01-21T14:01:51.609,2021-01-21T14:29:49.355,0 days 00:27:57.746000,<{{|t|255982|}}>  <{{|t|255981|}}>  Automating exception log pull,0.0
31142732,821889,2021-01-21T16:30:00.000,2021-01-21T17:30:00.000,0 days 01:00:00,<{{|t|256027|}}>  Setting up dev workspace <{{|t|255981|}}>,0.0
31142839,821889,2021-01-21T18:30:00.000,2021-01-21T19:27:10.241,0 days 00:57:10.241000,<{{|t|256027|}}>  <{{|t|255981|}}>  setting up dev workspace,0.0
31210550,821889,2021-01-22T15:28:01.856,2021-01-22T16:02:28.344,0 days 00:34:26.488000,<{{|t|255982|}}>  <{{|t|256026|}}>  fixing referral report,0.0
31217846,821889,2021-01-22T16:38:12.754,2021-01-22T17:48:58.703,0 days 01:10:45.949000,<{{|t|256027|}}>  <{{|t|255981|}}>  writing code to load dim date table,0.1
31225794,821889,2021-01-22T18:13:01.589,2021-01-22T19:00:41.756,0 days 00:47:40.167000,<{{|t|255982|}}>  <{{|t|256026|}}>  fixing referral report,0.0
31492158,821889,2021-01-27T02:34:11.626,2021-01-27T04:42:04.005,0 days 02:07:52.379000,<{{|t|274493|}}>  <{{|t|256026|}}> working on documents pipeline and changes to the providers compensation dashboard,0.0
31540014,821889,2021-01-27T14:30:19.022,2021-01-27T15:02:33.644,0 days 00:32:14.622000,<{{|t|274493|}}>  <{{|t|255981|}}>  deploying provider dashboard changes; bug 5810,0.0
31543945,821889,2021-01-27T15:02:35.998,2021-01-27T16:02:18.912,0 days 00:59:42.914000,<{{|t|256027|}}>  <{{|t|255981|}}>  Writing stored proc for execution log and dim reason; card 5775 and card 5845; submitted to Harini for review,0.1
31580498,821889,2021-01-27T21:27:09.300,2021-01-27T21:32:32.098,0 days 00:05:22.798000,<{{|t|274493|}}>  <{{|t|255981|}}>  working on fctWellness queries (card 5629),0.0
31583156,821889,2021-01-27T22:04:03.485,2021-01-27T22:26:50.001,0 days 00:22:46.516000,"<{{|t|256027|}}>  <{{|t|255981|}}>  Helping Harini connect to Barr system (no card, do not enter to Maconomy)",0.0
31585390,821889,2021-01-27T22:50:42.704,2021-01-27T23:02:22.534,0 days 00:11:39.830000,<{{|t|256027|}}>  <{{|t|255981|}}>  helping Harini connect to the brand dimension; bill to card 5571 for code review,0.0
31590889,821889,2021-01-27T23:02:51.340,2021-01-28T00:00:00.000,0 days 00:57:08.660000,<{{|t|256027|}}>  <{{|t|255981|}}>  working on ETL stored procs for transportation warehouse,0.0
31650749,821889,2021-01-28T16:15:39.664,2021-01-28T17:29:23.691,0 days 01:13:44.027000,creating views for transport warehouse <{{|t|256027|}}>  <{{|t|255981|}}>  card 5795,0.0
31665818,821889,2021-01-28T18:55:07.208,2021-01-28T19:42:58.602,0 days 00:47:51.394000,<{{|t|256027|}}>  <{{|t|255981|}}>  adjusting work orders and purchase orders queries bug 5854,0.0
31670840,821889,2021-01-28T19:56:53.261,2021-01-28T21:01:00.438,0 days 01:04:07.177000,<{{|t|256027|}}>  <{{|t|255981|}}>  adjusting work orders and purchase orders queries Bug 5854,0.0
31678590,821889,2021-01-28T21:51:16.924,2021-01-28T23:06:51.205,0 days 01:15:34.281000,<{{|t|256027|}}>  <{{|t|255981|}}>  Changes for planning report; card 5809,0.0
31742497,821889,2021-01-29T16:26:06.434,2021-01-29T18:01:29.567,0 days 01:35:23.133000,<{{|t|256027|}}>  <{{|t|255981|}}>  planning report changes and discovery (card 5809),0.0
31755412,821889,2021-01-29T19:10:57.602,2021-01-29T19:58:24.932,0 days 00:47:27.330000,<{{|t|274493|}}>  <{{|t|255981|}}>  AWV Report building and nightly refresh enhancement (card 5917),0.0
31762838,821889,2021-01-29T21:20:59.002,2021-01-29T22:12:21.895,0 days 00:51:22.893000,<{{|t|274493|}}>  <{{|t|255981|}}>  nightly process enhacement card 5917,0.0
31871549,821889,2021-02-01T15:30:07.799,2021-02-01T21:00:00.000,0 days 05:29:52.201000,<{{|t|255982|}}>  <{{|t|255981|}}>  creating pipeline to bring Adaptive data from SharePoint !5042,0.0
31919939,821889,2021-02-01T21:45:00.000,2021-02-01T23:00:00.000,0 days 01:15:00,<{{|t|255982|}}>  <{{|t|255981|}}>  SQL Stored procs to clean Excel financial data !5042,0.18333333333333335
31976993,821889,2021-02-02T15:09:41.101,2021-02-02T16:19:02.539,0 days 01:09:21.438000,<{{|t|255982|}}>  <{{|t|255981|}}>  nightly refresh bug !5042,0.0
31987186,821889,2021-02-02T16:29:05.122,2021-02-02T19:06:03.813,0 days 02:36:58.691000,<{{|t|255982|}}>  <{{|t|255981|}}>  writing new financial metrics !5042,0.06818181818181818
32006921,821889,2021-02-02T19:52:04.781,2021-02-02T20:21:28.039,0 days 00:29:23.258000,<{{|t|255982|}}>  <{{|t|255981|}}>  writing new financial metrics !5042,0.06818181818181818
32011472,821889,2021-02-02T20:51:03.302,2021-02-02T22:57:22.903,0 days 02:06:19.601000,<{{|t|255982|}}>  <{{|t|255981|}}>  writing new financial metrics !5042,0.06818181818181818
25311122,821887,2020-10-06T00:01:48.175,2020-10-06T01:06:07.122,0 days 01:04:18.947000,<{{|t|256917|}}> AETC work,0.0
25385557,821887,2020-10-07T02:56:53.510,2020-10-07T03:30:53.510,0 days 00:34:00,<{{|t|256917|}}> project work,0.0
26167312,821887,2020-10-21T15:09:12.263,2020-10-21T16:17:34.686,0 days 01:08:22.423000,<{{|t|256917|}}>  final presentation development,0.0
26608873,821887,2020-10-29T14:21:48.472,2020-10-29T15:00:57.257,0 days 00:39:08.785000,Taking DA 900 exam,0.0
26886091,821887,2020-11-04T01:00:00.000,2020-11-04T02:45:00.000,0 days 01:45:00,<{{|t|256917|}}>  project work <{{|t|255734|}}>,0.0
27029423,821887,2020-11-05T22:46:41.353,2020-11-05T23:06:29.957,0 days 00:19:48.604000,<{{|t|256917|}}>  <{{|t|255734|}}>  project work,0.0
27646055,821887,2020-11-17T14:59:28.691,2020-11-17T15:24:16.052,0 days 00:24:47.361000,<{{|t|256917|}}>  project meeting prep,0.0
27659754,821887,2020-11-17T17:19:11.482,2020-11-17T17:26:05.051,0 days 00:06:53.569000,<{{|t|256917|}}>  <{{|t|255734|}}>  project review,0.0
27755284,821887,2020-11-18T23:29:41.193,2020-11-19T00:18:31.837,0 days 00:48:50.644000,<{{|t|257423|}}>  <{{|t|255734|}}>  homework,0.0
27819365,821887,2020-11-19T18:30:19.805,2020-11-19T19:01:57.090,0 days 00:31:37.285000,<{{|t|257423|}}>  <{{|t|255734|}}>  working on final project,0.0
27823172,821887,2020-11-19T19:32:23.264,2020-11-19T20:29:27.266,0 days 00:57:04.002000,<{{|t|257423|}}>  <{{|t|255734|}}>  final project work,0.0
25341637,821886,2020-10-06T12:10:32.563,2020-10-06T13:29:55.508,0 days 01:19:22.945000,<{{|t|257933|}}>,0.0
25419532,821886,2020-10-07T13:44:48.293,2020-10-07T15:08:27.400,0 days 01:23:39.107000,<{{|t|257423|}}>  <{{|t|255734|}}>,0.0
25436653,821886,2020-10-07T17:13:13.707,2020-10-07T18:05:03.345,0 days 00:51:49.638000,<{{|t|257562|}}>,0.0
